ADA,About_Links,Acres_Miles,Active Rec,Additional_Names,Ball Field,Basketball Court,Beach,Bike Path,Boating,ConsJuri,ConsType,Contact_Info,Contact_Info_Seasonal,Description,Dogs_Allowed,Fishing,Football Field,GoRI_Incude_Suggestion,GoRI_TestFlag,GoRI_subset,Golf,Hunting,Ice Hockey Rink,LWCFGrant,Lat,Lon,Map_Links,Multi-use Field,Name,NoGoRI_Incude_Why,OBJECTID,OwnerTyp,Picnic_Area,Playground,Pool,RestRoom,Short_Description,Skate Park,Soccer Field,StateGrant,Steward,Street,Street_Type,Street Hockey Rink,Stroller_Friendly,Tennis,Town,Track,Trails,Type,Volleyball Court,Walking Path,KeyID
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,Y,41.56043459,-71.47568338,,0,Bellville Pond,,903,MUN,,0,0,0,Bellville Pond is a Fishing & Boating Area located in North Kingstown,0,0,N,,Oak Hill,Road,0,,0,North Kingstown,0,1,Fishing & Boating Area,0,0,903
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.57381642,-71.28792903,,0,Weaver Cove,,904,MUN,,0,0,0,Weaver Cove is a Fishing & Boating Area located in Portsmouth,0,0,Y,,Burma,Road,0,,0,Portsmouth,0,0,Fishing & Boating Area,0,0,904
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.67000773,-71.27833438,,0,State Street Boat Launch,,906,MUN,,0,0,0,State Street Boat Launch is a Fishing & Boating Area located in Bristol,0,0,N,,State,Street,0,,0,Bristol,0,0,Fishing & Boating Area,0,0,906
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.72629215,-71.28567973,,0,Town Dock,,907,MUN,,0,0,0,Town Dock is a Fishing & Boating Area located in Warren,0,0,N,,Water,Street,0,,0,Warren,0,0,Fishing & Boating Area,0,0,907
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.8988402,-71.39031846,,0,Central Falls Landing,,910,MUN,,0,0,0,Central Falls Landing is a Local Park located in Central Falls,0,0,Y,,Broad,Street,0,,0,Central Falls,0,0,Local Park,0,0,910
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,Y,41.77551392,-71.35593482,,0,Willet Pond,,911,MUN,,0,0,0,Willet Pond is a Fishing & Boating Area located in East Providence,0,0,N,,Willett,Avenue,0,,0,East Providence,0,0,Fishing & Boating Area,0,0,911
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.61980518,-71.30502224,,0,Homestead Boat Ramp,,912,MUN,,0,0,0,Homestead Boat Ramp is a Fishing & Boating Area located in Portsmouth,0,0,N,,Narragansett,Avenue,0,,0,Portsmouth,0,0,Fishing & Boating Area,0,0,912
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.363721,-71.62668927,,0,Charlestown Beach Kayak Launch,,913,MUN,,0,0,0,Charlestown Beach Kayak Launch is a Fishing & Boating Area located in Charlestown,0,0,N,,Charlestown Beach,Road,0,,0,Charlestown,0,0,Fishing & Boating Area,0,0,913
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.56528759,-71.71535608,,0,High Banks,,914,STA,,0,0,0,High Banks is a Fishing & Boating Area located in Exeter,0,0,N,,Deep Pond,Trail,0,,0,Exeter,0,0,Fishing & Boating Area,0,0,914
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.54354105,-71.15054525,,0,Simmons Mill Pond,,915,STA,,0,0,0,Simmons Mill Pond is a Fishing & Boating Area located in Little Compton,0,0,N,,Colebrook,Road,0,,0,Little Compton,0,0,Fishing & Boating Area,0,0,915
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.82150019,-71.40550855,,0,Corliss Landing,,916,MUN,,0,0,0,Corliss Landing is a Local Park located in Providence,0,0,Y,,Water,Street,0,,0,Providence,0,0,Local Park,0,0,916
,,,1,,0,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.64509855,-71.7568902,,0,Tillinghast Pond,,918,STA,,0,0,1,Tillinghast Pond is a Fishing & Boating Area located in West Greenwich,0,0,N,,Plain,Road,0,,0,West Greenwich,0,0,Fishing & Boating Area,0,0,918
,,,0,,0,0,0,0,0,,,,,,,1,0,,,Y,0,1,0,N,42.01098685,-71.55272771,,0,High Rocks Gorge,,919,STA,,0,0,0,High Rocks Gorge is a Conservation Area located in North Smithfield,0,0,N,,E Harkness,Road,0,,0,North Smithfield,0,0,Conservation Area,0,0,919
,,,0,,0,0,0,0,0,,,,,,,0,0,,,Y,0,0,0,N,41.55591511,-71.26147032,,0,Oakland Forest,,920,NGO,,0,0,0,Oakland Forest is a Conservation Area located in Portsmouth,0,0,Y,,Oakland Farm,Road,0,,0,Portsmouth,0,1,Conservation Area,0,0,920
,,,0,,0,0,1,0,0,,,,,,,1,0,,,Y,0,0,0,N,41.36205057,-71.48078523,,0,Rose Nulman Memorial Park,,921,PRV,,0,0,0,Rose Nulman Memorial Park is a Local Park located in Narragansett,0,0,N,,Ocean,Road,0,,0,Narragansett,0,0,Local Park,0,0,921
,,,0,,0,0,0,0,0,,,,,,,0,0,,,Y,0,0,0,N,41.60826271,-71.50645569,,0,Briggs/Boesch Farm,,927,MUN,,0,0,0,Briggs/Boesch Farm is a Conservation Area located in East Greenwich,0,0,N,,South,Road,0,,0,East Greenwich,0,1,Conservation Area,0,0,927
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.84781017,-71.34557665,,0,Ten Mile River Greenway,,929,MUN,,0,0,1,Ten Mile River Greenway is a Local Park located in East Providence,0,0,N,,Ferris,,0,,0,East Providence,0,0,Local Park,0,1,929
,,,0,,0,0,0,0,0,,,,,,,0,0,,,Y,0,0,0,N,41.50075928,-71.26956169,,0,Paradise Valley ParK,,932,MUN,,0,0,0,Paradise Valley ParK is a Local Park located in Middletown,0,0,N,,Prospect,Avenue,0,,0,Middletown,0,0,Local Park,0,1,932
,,,1,,1,0,0,0,1,,,,,,,1,0,,,Y,0,0,0,N,41.86564367,-71.4929287,,0,Lee Romano Field,,939,MUN,,1,0,0,Lee Romano Field is a Athletic Field located in North Providence,0,0,N,,Riverside,Avenue,0,,0,North Providence,0,0,Athletic Field,0,1,939
,,,0,,0,0,0,0,0,,,,,,,0,0,,,Y,0,0,0,N,41.87717767,-71.38302422,,0,Hodgson Rotary Park,,947,MUN,,0,0,0,Hodgson Rotary Park is a Local Park located in Pawtucket,0,0,N,,Roosevelt,Avenue,0,,0,Pawtucket,0,0,Local Park,0,0,947
,,,1,,0,0,0,0,0,,,,,,,0,0,,,Y,0,0,1,N,41.82507848,-71.41288479,,0,Bank of Americal City Center,,948,MUN,,0,0,1,Bank of Americal City Center is a Local Park located in Providence,0,0,N,,Kennedy,Plaza,0,,0,Providence,0,0,Local Park,0,0,948
,,,0,,0,0,0,0,0,,,,,,,0,0,,,Y,0,0,0,N,41.45130296,-71.48089862,,0,South Kingstown Dog Park,,964,MUN,,0,0,0,South Kingstown Dog Park is a Local Park located in South Kingstown,0,0,N,,St Dominic ,Road,0,,0,South Kingstown,0,0,Local Park,0,0,964
,,,1,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.69081879,-71.69921112,,0,Washington Secondary Bikepath,,969,STA,,0,0,0,Washington Secondary Bikepath is a Local Park located in Coventry,0,0,N,,Log Bridge,,0,,0,Coventry,0,0,Local Park,0,1,969
,,,0,,0,0,0,1,0,,,,,,,1,0,,,Y,0,0,0,N,41.81975348,-71.44895709,,0,Riverside Park,,971,MUN,,1,0,1,Riverside Park is a Local Park located in Providence,0,0,N,,Aleppo,Street,0,,0,Providence,0,0,Local Park,0,1,971
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.43936569,-71.49883057,,0,South County Bike Path,,972,MUN,,0,0,1,South County Bike Path is a Local Park located in South Kingstown,0,0,N,,Main,,0,,0,South Kingstown,0,0,Local Park,0,1,972
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.483037,-71.56230466,,0,South County Bike Path,,973,MUN,,0,0,1,South County Bike Path is a Local Park located in South Kingstown,0,0,N,,Railroad,,0,,0,South Kingstown,0,0,Local Park,0,1,973
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.90715993,-71.40089696,,0,Blackstone Bikeway,,974,STA,,0,0,0,Blackstone Bikeway is a State Park located in Lincoln,0,0,N,,John,,0,,0,Lincoln,0,0,State Park,0,1,974
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.93764161,-71.4343299,,0,Blackstone Bikeway,,975,STA,,0,0,0,Blackstone Bikeway is a State Park located in Lincoln,0,0,N,,Lower River,,0,,0,Lincoln,0,0,State Park,0,1,975
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.93954059,-71.44416746,,0,Blackstone Bikeway,,976,STA,,0,0,1,Blackstone Bikeway is a State Park located in Lincoln,0,0,N,,Rte 295,,0,,0,Lincoln,0,0,State Park,0,1,976
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.95310107,-71.45294413,,0,Blackstone Bikeway,,977,STA,,0,0,0,Blackstone Bikeway is a State Park located in Lincoln,0,0,N,,School,Bikeway,0,,0,Lincoln,0,0,State Park,0,1,977
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.96827039,-71.46697109,,0,Blackstone Bikeway,,978,STA,,0,0,0,Blackstone Bikeway is a State Park located in Lincoln,0,0,N,,New River,Bikeway,0,,0,Lincoln,0,0,State Park,0,1,978
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.99613113,-71.49423089,,0,Blackstone Bikeway,,979,STA,,0,0,1,Blackstone Bikeway is a State Park located in Woonsocket,0,0,N,,Davison Ext,Bikeway,0,,0,Woonsocket,0,0,State Park,0,1,979
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.86831267,-71.34316793,,0,Ten Mile River Greenway,,980,MUN,,0,0,1,Ten Mile River Greenway is a Local Park located in Pawtucket,0,0,N,,Slater Memorial Park,,0,,0,Pawtucket,0,0,Local Park,0,1,980
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.81330494,-71.3883932,,0,East Bay Bike Path,,981,STA,,0,0,0,East Bay Bike Path is a State Park located in East Providence,0,0,N,,Veterans Parkway,,0,,0,East Providence,0,0,State Park,0,1,981
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.77250279,-71.36255605,,0,East Bay Bike Path,,982,STA,,0,0,0,East Bay Bike Path is a State Park located in East Providence,0,0,N,,Bullocks Point,,0,,0,East Providence,0,0,State Park,0,1,982
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.7539042,-71.34900799,,0,East Bay Bike Path,,983,STA,,0,0,1,East Bay Bike Path is a Local Park located in Barrington,0,0,N,,Metropolitan Park,,0,,0,Barrington,0,0,Local Park,0,1,983
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.68690959,-71.28395503,,0,East Bay Bike Path,,984,STA,,0,0,0,East Bay Bike Path is a State Park located in Bristol,0,0,N,,Asylum,Road,0,,0,Bristol,0,0,State Park,0,1,984
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.80142462,-71.44331982,,0,Washington Secondary Bikepath,,985,MUN,,0,0,0,Washington Secondary Bikepath is a Local Park located in Cranston,0,0,N,,Depot,,0,,0,Cranston,0,0,Local Park,0,1,985
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.78859907,-71.45405211,,0,Washington Secondary Bikepath,,986,MUN,,0,0,0,Washington Secondary Bikepath is a Local Park located in Cranston,0,0,N,,Oak,,0,,0,Cranston,0,0,Local Park,0,1,986
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.75859166,-71.47585682,,0,Washington Secondary Bikepath,,987,MUN,,0,0,0,Washington Secondary Bikepath is a Local Park located in Cranston,0,0,N,,Sherman,,0,,0,Cranston,0,0,Local Park,0,1,987
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.72894193,-71.48472408,,0,Washington Secondary Bikepath,,988,MUN,,0,0,0,Washington Secondary Bikepath is a Local Park located in Warwick,0,0,N,,West Natick,,0,,0,Warwick,0,0,Local Park,0,1,988
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.71548853,-71.51493243,,0,Washington Secondary Bikepath,,989,MUN,,0,0,0,Washington Secondary Bikepath is a Local Park located in West Warwick,0,0,N,,Hay,,0,,0,West Warwick,0,0,Local Park,0,1,989
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.69466874,-71.547552,,0,Washington Secondary Bikepath,,990,MUN,,0,0,0,Washington Secondary Bikepath is a Local Park located in Coventry,0,0,N,,Pilgrim,,0,,0,Coventry,0,0,Local Park,0,1,990
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.70414343,-71.61897791,,0,Washington Secondary Bikepath,,991,STA,,0,0,0,Washington Secondary Bikepath is a Local Park located in Coventry,0,0,N,,Pinehaven,,0,,0,Coventry,0,0,Local Park,0,1,991
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.62019171,-71.42212785,,0,Quonset Bike Path,,992,STA,,0,0,0,Quonset Bike Path is a Local Park located in North Kingstown,0,0,N,,Newcomb,,0,,0,North Kingstown,0,0,Local Park,0,1,992
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.82272572,-71.44009779,,0,Fred Lippitt Woonasquatucket River Greenway,,993,MUN,,0,0,0,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Providence,0,0,N,,Valley,,0,,0,Providence,0,0,Local Park,0,1,993
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.81965414,-71.44810307,,0,Fred Lippitt Woonasquatucket River Greenway,,994,MUN,,0,0,0,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Providence,0,0,N,,Aleppo,,0,,0,Providence,0,0,Local Park,0,1,994
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.82650537,-71.46044214,,0,Fred Lippitt Woonasquatucket River Greenway,,995,MUN,,0,0,0,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Providence,0,0,N,,Manton,Avenue,0,,0,Providence,0,0,Local Park,0,1,995
,,,0,,0,0,0,1,0,,,,,,,0,0,,,Y,0,0,0,N,41.83454685,-71.47295917,,0,Fred Lippitt Woonasquatucket River Greenway,,996,MUN,,0,0,0,Fred Lippitt Woonasquatucket River Greenway is a Local Park located in Johnston,0,0,N,,Goldsmith,,0,,0,Johnston,0,0,Local Park,0,1,996
